"id","inqno","consultant","project","approval","customer","validity","rate","price","terms","delivery","drumlength","ld","cpbg","warranty","cutlength","destination","inspby","cabletype","conductor","insulation","sheilding","innersheath","armour","outersheath","sp1","sp2","sp3","sp4","sp5","sp6","oem","sector","approvalissue","currentproject","upcomingproject","csupplier","req","delperiod","spclreq","others","user","datetime"
"577","5069",,"Santej Plant Project.","Approved"," Arvind Envisol Ltd. -Ahemdabad","7",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-19"
"578","5112",,"NTPC Anta Rajasthan","Not Approved","Trac Fujico Air Systems LLP","7",,,"10% Advance and balance payment through 60 days LC","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Client",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-02-19"
"579","5113",,"Reliance project for CP ","Approved","CPS Impac Pvt. Ltd.","7",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-02-19"
"580","5133",,"IRM Energy CP ","Approved","CPS Impac Pvt. Ltd.","7",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-02-19"
"581","5124",,"PGCIL Rajasthan fire system project","Approved","FireFox","5",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-02-19"
"582","5134","KPTCL","110kV TBs at 110kV Shirabur substation and 110kV Bisnal Substation, Bagalkot District Project on a/c","Not Approved","Elite Control Systems LLP","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,"Contractor","Power Tranasmission","New approval required","As above",,,,,,,"3071","2022-02-19"
"585","5000","TOYO Engineering India Pvt. Ltd.","1.2 MMTPA -PX-PTA Paraxylene at Paradip (Odisha)","Approved","IOCL-Paradip Refinery","7",,,"20% Advance and balance payment through 60 days LC","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-02-19"
"587","5143","CPCL","4935/CPCL-DCU Project at Nagapattinam (Tamilnadu)","Approved","CPCL","7",,,"20% Advance and balance payment through 60 days LC","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-02-19"
"588","5116",,"220/33 KV GIS SS AT NTT GLOBAL DATA CENTERS NAV2 PRIVATE LIMITED","Approved","Siemens Ltd.","7",,,"100% payment within 45 days (Under MSME)","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-02-21"
"589","5119",,"400 kV AIS Extn Bays at Kaliakoir Substation, PGCB Bangladesh","Approved","Siemens Ltd.","7",,,"100% payment within 45 days (Under MSME)","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-02-21"
"590","5147",,"PGCIL TBCB projects - 765KV Khavda (KPS-1, 2 & 3) packages, near Bhuj, Gujarat","Approved","GE T&D India Ltd.","7",,,"100% payment within 45 days (Under MSME)","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-02-21"
"591","5132",,"Adani Palanpur highway street light","Approved","Trupti Infrastructure Pvt Ltd","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,"Contractor","Distribution","Approved","As above",,,,,,,"3071","2022-02-21"
"593","5152",,"IOCL-GORAKHPUR, Uttar Pradesh (EPCC-1 & EPCC-4 ) Projects.","Approved","CEID Consultants & Engineering Private Limited","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"contractor","oil and gas , biogas plant","no","as above",,"KEI, POLYCAB","ROUTINE REQUIREMENT","4 WEEKS","PAYMENT TERMS THEY DEMAND OPEN CREDIT 30 DAYS",,"3071","2022-02-23"
"594","5137","TRACTABEL ENGINEERING","HPCL WEST BENGAL COMPOSITE PROJECT - Kolkata","Approved","HPCL ","3",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.",,"Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-02-23"
"595","5163","NA","Multiple Project ","Approved","Sark EPC","3",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-02-23"
"606","5169","PGCIL","PGCIL 400 KV AIS Substation Extension","Approved","Tesla Transformers (India) Ltd. ","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,"OEM ","Distribution","No","As Above",,,,,,,"3071","2022-02-23"
"607","5170",," Power & Control Cable-TANTRANSCO-110kV Vamban Substation","Approved","TANTRANSCO","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,,"As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-02-23"
"608","5155",,"GSPL Project","Approved","Yash EPC Projects Pvt. Ltd. -Ahemdabad","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-23"
"609","5098",,"Cathodic Protection systems","Approved","Optech Engineering Pvt. Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","500","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-23"
"610","5162",,"66KV Morambli S/s in Gujarat -  GETCO","Approved","Om Power Transmission Pvt Ltd.","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ",,"No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-02-23"
"611","5168",,"CP20125A-1. HRRL","Approved","HRRl","3",,,"20% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-02-23"
"612","5092",,"Bhimashankar site cable requirement.","Approved","Bajaj Power Equipments Pvt. Ltd ","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-23"
"613","5161",,"Internal Procurement.","Approved","Schneider Electric Systems India Pvt. Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-23"
"615","5183","NA","Adani Labor Colony  ","Approved","Adani ","4",,,"20% Advance and balance payment through 60 days LC","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-02-24"
"616","5146","NA","Supply of cables with other items ","Approved","Adani","3",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-02-24"
"618","5167",,"220kV Khandwa project of Powergrid","Approved","220kV Khandwa project of Powergrid","3",,,"20% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","Yes","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Client",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-02-24"
"619","5172",,"33/11KV Sub Station ","Not Approved","Global Trader","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,"Trading Electrical Products","EXPORT WORK",,,,,,,,,"3071","2022-02-24"
"621","5096",,"HOEC ","Approved","Hindustan Oil Exploration Company Limited.","7",,,"50% Advance payment & Balance payment before dispatch  ","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-24"
"623","5177",,"AB cable -PGVCL","Approved","Volcur Electrix Pvt Ltd. - Rajkot","7",,,"50% Advance payment & Balance payment before dispatch  ","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-24"
"624","5174","TSTRANSCO","TSTRANSCO Project","Approved","Synergy Systems","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,"OEM","Power, Railways and Oil & Gas","NO","As Above",,,,,,,"3071","2022-02-25"
"625","5182","JACOBS ENGINEERING INDIA PVT. LTD.  (JACOBS), NAVI MUMBAI","220KV GIS SUBSTATION WORKS AT NXTRA DATA LTD., NAVI MUMBAI ","Approved","GE Renewable Energy","7",,,"100% payment within 30 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,"OEM","Renewable","NO","As Above",,,,,,,"3071","2022-02-25"
"626","5194",,"IOCL - Naptha","Approved","Hamon Cooling Systems Pvt. Ltd. - Mumbai","7",,,"10% Advance and balance payment through 90 days LC","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-25"
"629","5193","MSETCL","220/33 kV GIS Projects under MSETCL at Panvel location ","Approved","Sterling And Wilson Pvt. Ltd.","7",,,"100% payment within 180 days through LC with manufacturing clearance","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-02-25"
"630","5199","MECON","GAIL  - JHANSUGUDA ODISHA","Approved","Sopan O & M Pvt Ltd. - Ahmedabad","7",,,"100% payment with in 45 days PDC before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-25"
"631","5198","NTPC","NTPC -Kudgi and Gadarwada","Approved","ISGEC Heavy Engineering Ltd. -Noida","7",,,"100% payment within 30 days (Under MSME)","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-02-25"
"632","5190",,"PEGATRON MEP Project Chennai","Approved","CINDA Engineering & Construction Pvt. Ltd","7",,,"10% Advance and balance payment through 60 days LC","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,"third party inspection shall be there and Pegatron is a Taiwanese company which shall manufacture Apple products.","3053","2022-02-25"
